id,is_appartment,area,added_time,bedrooms,new_building,postcode,advertiser,foto_amount,subtype,energy_value,energy_label,province
tr10854,True,118.0,139741968,3.0,1,1000,BrickSquare - L'agence sans commission,19.0,Appartement,30.0,a,Hoofdstedelijk Gewest Brussel
tr109,False,135.0,138403003,3.0,1,3800,Splendid,14.0,Woning,0.0,a,Limburg
tr3729,False,100.0,140920862,0.0,0,2930,Carl Martens Immobilien ,12.0,Gemengd gebruik,317.0,d,Antwerpen
tr6723,False,100.0,138857310,0.0,0,2530,Via Sofie,40.0,Woning,652.0,f,Antwerpen
tr12695,False,129.0,141426371,3.0,0,8760,Hectaar NV,16.0,Woning,65.0,a,West-Vlaanderen
tr13386,False,194.68,141519052,3.0,0,3630,Jemar.be,14.0,Woning,339.0,d,Limburg
tr418,False,99.0,138237559,2.0,0,8560,ERA @t Home (Geluwe),10.0,Woning,446.0,e,West-Vlaanderen
tr6536,True,49.0,138443830,0.0,1,1070,ABOREAL,10.0,Studio met slaaphoek,65.0,a,Hoofdstedelijk Gewest Brussel
tr4841,True,85.0,134201728,2.0,1,2320,ERA NOORD (Hoogstraten),20.0,Appartement,65.0,a,Antwerpen
tr248,False,278.0,106893376,4.0,0,4770,EURINVESCO,44.0,Woning,339.0,d,Luik
tr17712,True,72.0,139723742,1.0,0,8750,Vastgoed Wanneyn Missiaen,21.0,Appartement,64.69,a,West-Vlaanderen
tr15117,False,222.0,141526246,6.0,0,3000,HOMIÉS,27.0,Woning,219.0,c,Vlaams-Brabant
tr16528,False,130.0,131674894,4.0,1,9060,Vastgoed De Vos,18.0,Woning,65.0,a,Oost-Vlaanderen
tr16639,True,42.0,133053560,0.0,0,1210,Hertsens Vastgoed,10.0,Studio,0.0,d,Hoofdstedelijk Gewest Brussel
tr25788,True,68.08,140943766,1.0,1,2300,Heylen Vastgoed - Turnhout,14.0,Appartement,65.0,a,Antwerpen
tr17581,False,193.0,142044420,3.0,0,8830,Crevits - Sys Vastgoed,15.0,Woning,346.0,d,West-Vlaanderen
tr14727,False,165.0,143026605,3.0,0,3570,Domo Vastgoed,20.0,Woning,502.0,f,Limburg
tr14242,False,165.0,141979060,3.0,0,1700,We Invest Dilbeek,13.0,Woning,431.0,e,Vlaams-Brabant
tr14915,False,195.0,143079398,3.0,0,2570,Boonstra Vastgoed,29.0,Woning,801.0,f,Antwerpen
tr8675,True,54.0,135635567,2.0,0,8400,Immo Jo,11.0,Appartement,128.0,b,West-Vlaanderen
tr13314,True,90.0,116072977,2.0,0,3980,Immo VL Tessenderlo,11.0,Appartement,131.0,b,Limburg
tr8800,False,238.0,129436165,4.0,0,9600,NB-Projects,6.0,Woning,339.0,d,Oost-Vlaanderen
tr23813,False,53.0,137800297,2.0,0,8434,Caenen - Kantoor Westende,9.0,Vakantiewoning,799.0,f,West-Vlaanderen
tr4621,False,138.0,141927340,3.0,0,9200,Immo Twins,17.0,Woning,571.0,f,Oost-Vlaanderen
tr22590,True,113.0,141888824,3.0,0,2100,VB Vastgoed - Wijnegem,15.0,Appartement,174.0,b,Antwerpen
tr21964,False,65.0,136103899,1.0,0,7608,AV-Immobilier,18.0,Chalet,638.5,f,Henegouwen
tr1904,False,142.0,141211398,3.0,0,9840,i-Moov,12.0,Woning,199.0,b,Oost-Vlaanderen
tr7588,False,189.0,103319940,3.0,1,9550,Bostoen,9.0,Woning,65.0,a,Oost-Vlaanderen
tr24298,False,143.0,142131581,4.0,0,3700,Immo Vadis BV,13.0,Rijwoning,666.0,f,Limburg
tr13295,False,180.0,141188851,3.0,0,9270,Casteels vastgoed,21.0,Woning,481.0,e,Oost-Vlaanderen
tr26603,False,121.0,141951956,3.0,1,7604,Relay Immo,7.0,Woning,65.0,a,Henegouwen
tr17893,False,250.0,131604966,0.0,0,9991,Immofluisteraar,24.0,Woning,1242.0,f,Oost-Vlaanderen
tr25280,False,224.0,142412634,5.0,1,8700,BVBA Vastgoed Rik Schepens,4.0,Woning,65.0,a,West-Vlaanderen
tr9601,False,144.0,133326020,3.0,0,9690,Vastgoed Coorevits,18.0,Woning,400.0,d,Oost-Vlaanderen
tr39,False,128.0,134722251,3.0,1,9990,Bonne Vastgoed ,19.0,Woning,65.0,a,Oost-Vlaanderen
tr14228,False,186.0,136895704,3.0,0,2920,Dewaele - Kalmthout,34.0,Woning,506.0,f,Antwerpen
tr26285,False,153.0,131656006,3.0,0,2400,Verlinden Vastgoedgroep BV,23.0,Woning,87.0,a,Antwerpen
tr9734,True,76.0,141202061,2.0,0,1160,Immo Bolle,10.0,Appartement,428.0,g,Hoofdstedelijk Gewest Brussel
tr4774,False,186.0,137658910,3.0,0,7322,Logissim,20.0,Eengezinswoning,489.0,f,Henegouwen
tr9578,True,94.0,137907125,2.0,0,2050,Heylen Vastgoed - Antwerpen 't Zand,12.0,Appartement,166.0,b,Antwerpen
tr25208,False,200.0,135055688,4.0,1,9900,Vastgoed Dylan,5.0,Woning,65.0,a,Oost-Vlaanderen
tr22581,False,174.0,139464584,3.0,0,9980,NB-Projects,5.0,Woning,339.0,d,Oost-Vlaanderen
tr16112,False,231.0,141166898,3.0,0,9600,Vastgoed Karoline,20.0,Herenhuis,285.0,c,Oost-Vlaanderen
tr9335,True,161.0,143103021,4.0,1,1000,Dewaele - Brussels South,5.0,Appartement,210.0,d,Hoofdstedelijk Gewest Brussel
tr2988,False,248.0,114733328,4.0,1,7540,VIP Immobilier,8.0,Villa,65.0,a,Henegouwen
tr11663,True,99.0,141550727,2.0,0,3000,Century 21 Connect ,12.0,Appartement,170.0,b,Vlaams-Brabant
tr10790,True,77.0,141896502,2.0,0,8800,Immo ELET ,19.0,Appartement,131.0,b,West-Vlaanderen
tr17186,False,199.08,137823229,3.0,0,8400,NB-Projects,3.0,Woning,339.0,d,West-Vlaanderen
tr17387,False,148.0,135397109,4.0,0,8300,IMMO WOESTYN DUINBERGEN,25.0,Bel-étage,238.0,c,West-Vlaanderen
tr17412,False,140.0,137909551,3.0,0,9100,Heylen Vastgoed - Waasland,21.0,Uitzonderlijke woning,460.0,e,Oost-Vlaanderen
tr3556,True,101.0,115866909,3.0,1,9051,3D Real Estate,5.0,Appartement,65.0,a,Oost-Vlaanderen
tr20474,False,300.0,141548944,5.0,0,1380,Latour & Petit Wat Vente,22.0,Villa,283.0,d,Waals-Brabant
tr2875,False,246.0,137822814,4.0,0,7700,Immo Léco,13.0,Woning,400.0,e,Henegouwen
tr12673,False,170.0,141487111,3.0,0,2610,Quares Mechelen,27.0,Bel-étage,330.0,d,Antwerpen
tr19503,True,60.0,141980578,2.0,0,8300,Immo Vertommen Keerbergen,14.0,Appartement,197.0,b,West-Vlaanderen
tr20439,False,140.0,142154660,4.0,0,8930,ERA @t Home (Geluwe),13.0,Woning,517.0,f,West-Vlaanderen
tr10840,True,88.0,142849263,2.0,0,2440,Vast & Goed Makelaars,15.0,Appartement,180.0,b,Antwerpen
tr4585,True,165.0,143193775,3.0,0,1050,IMMO DUSSART Waterloo,6.0,Appartement,341.0,f,Hoofdstedelijk Gewest Brussel
tr17233,False,114.0,142558868,1.0,0,7160,Denis CARPENTIER,9.0,Woning,553.0,g,Henegouwen
tr6474,False,252.0,141449564,4.0,0,9850,Arcade Vastgoed,22.0,Woning,286.0,c,Oost-Vlaanderen
tr12198,False,122.0,141804072,3.0,0,9990,Centro | Woonvastgoed Brugge,17.0,Woning,339.0,d,Oost-Vlaanderen
tr1882,False,294.5,143068748,6.0,0,8020,VANBEYLEN & REYNTJENS,15.0,Woning,801.0,f,West-Vlaanderen
tr13608,False,169.4,124161279,3.0,1,3500,Dewaele - Hasselt verkoop,11.0,Woning,65.0,a,Limburg
tr23360,False,152.0,142122286,3.0,0,9400,Makelaarskantoor De Smet BV,20.0,Woning,123.0,b,Oost-Vlaanderen
tr12649,False,137.0,134517071,3.0,0,9600,Immo Francois - Oudenaarde,12.0,Woning,339.0,d,Oost-Vlaanderen
tr20557,True,421.39,142155283,7.0,0,3700,Immo Janssen-Marres,27.0,Appartement,132.0,b,Limburg
tr3909,True,149.0,142933714,2.0,0,9051,Carlo Eggermont,10.0,Appartement,90.0,a,Oost-Vlaanderen
tr15039,False,106.0,138846952,2.0,0,9830,Immo-X,37.0,Woning,289.0,c,Oost-Vlaanderen
tr23963,True,85.0,126052093,1.0,1,3940,Vastgoed C - verkoop,3.0,Appartement,65.0,a,Limburg
tr11892,True,102.0,137882734,2.0,0,9100,Aclea,35.0,Appartement,161.0,b,Oost-Vlaanderen
tr11676,False,166.0,132460238,5.0,1,1495,Camimax,11.0,Woning,65.0,a,Waals-Brabant
tr2737,True,100.0,143019114,3.0,0,8530,Abbimmo,25.0,Appartement,68.0,a,West-Vlaanderen
tr19805,False,290.0,137661313,7.0,0,1000,Perception Immobilière,20.0,Woning,511.0,g,Hoofdstedelijk Gewest Brussel
tr6872,False,171.58,143109367,4.0,0,2270,Immo Geens,19.0,Villa,494.0,e,Antwerpen
tr416,True,115.0,141265301,2.0,0,2650,Reant,15.0,Appartement,319.0,d,Antwerpen
tr7910,False,193.0,142139879,3.0,0,3570,ERA Nobis (Alken),20.0,Woning,553.0,f,Limburg
tr18179,True,112.0,134585883,2.0,0,8400,Acta Vastgoed,10.0,Appartement,182.0,b,West-Vlaanderen
tr6405,False,98.0,136507186,2.0,0,9120,Immo Jet,11.0,Woning,143.0,b,Oost-Vlaanderen
tr17032,True,95.0,139044945,2.0,0,1200,J&J Properties,16.0,Appartement,59.0,b,Hoofdstedelijk Gewest Brussel
tr22301,True,59.0,124511568,1.0,0,3590,Realmart BV,14.0,Appartement,319.0,d,Limburg
tr24534,True,35.0,135585372,0.0,0,1040,Living Stone Brussel,12.0,Studio met slaaphoek,162.0,d,Hoofdstedelijk Gewest Brussel
tr15673,False,228.0,136973903,6.0,0,4400,Group Skyimmo,31.0,Eengezinswoning,651.0,g,Luik
tr5083,True,104.66,132388417,2.0,1,2280,Vastgoed Van Hoof,17.0,Appartement,65.0,a,Antwerpen
tr21445,True,67.0,142499311,2.0,0,1180,ClintImmo,9.0,Penthouse,708.0,g,Hoofdstedelijk Gewest Brussel
tr13917,True,91.91,141893227,2.0,1,1060,Latour & Petit Bxl Vente,7.0,Appartement,62.0,b,Hoofdstedelijk Gewest Brussel
tr6505,True,157.0,136713871,3.0,0,5190,TRIOR Nivelles,15.0,Duplex,56.0,a,Namen
tr26780,False,236.0,142924715,4.0,0,2260,Unknown,28.0,Woning,275.0,c,Antwerpen
tr6352,False,240.0,132705112,4.0,0,7711,AS - Mouscron,12.0,Woning,141.0,b,Henegouwen
tr22253,True,31.19,118643238,1.0,0,9000,GENT-EURIMMO,7.0,Studio,330.0,d,Oost-Vlaanderen
tr18131,True,77.42,139479725,2.0,0,4800,Flech'Euro,11.0,Appartement,166.0,d,Luik
tr5951,False,129.0,142733857,4.0,0,9100,Ronny Hellemans,15.0,Hoekwoning,319.0,d,Oost-Vlaanderen
tr21605,False,122.0,141520598,3.0,0,4860,Era LIEGEOIS & DEMOULIN,21.0,Bel-étage,314.0,d,Luik
tr23871,True,98.0,141891179,2.0,0,1080,Brikman,17.0,Duplex,195.0,d,Hoofdstedelijk Gewest Brussel
tr8088,True,108.92,138461143,2.0,1,8970,Dewaele - Poperinge,12.0,Appartement,65.0,a,West-Vlaanderen
tr15983,True,93.7,120206216,2.0,1,5100,Latour & Petit Namur Neuf,11.0,Appartement,169.0,b,Namen
tr10950,False,179.0,142200297,3.0,0,8520,Vastgoedkantoor DEVRIESE,14.0,Woning,190.0,b,West-Vlaanderen
tr25523,True,121.0,139543123,2.0,0,8400,Immo Jo,23.0,Penthouse,311.0,d,West-Vlaanderen
tr26571,False,218.0,141815378,4.0,0,8800,Sofimo Roeselare,25.0,Woning,730.0,f,West-Vlaanderen
tr25935,True,78.0,142679673,2.0,1,8600,Diksimmo Diksmuide,12.0,Appartement,127.0,b,West-Vlaanderen
tr1791,False,270.0,142503137,5.0,0,9520,Cornelis & Partners Geraardsbergen,26.0,Woning,363.0,d,Oost-Vlaanderen
tr12064,False,272.0,142701399,4.0,0,6860,ERA B-Lux (Neufchâteau),22.0,Eengezinswoning,179.0,c,Luxemburg
tr36,True,30.0,143003441,0.0,0,8620,Immo Eecke,10.0,Studio met slaaphoek,214.0,c,West-Vlaanderen
tr21319,True,104.0,142675651,3.0,0,2000,Makelaarskantoor De Meester,16.0,Appartement,131.0,b,Antwerpen
tr7790,True,82.0,137813434,2.0,0,1030,Huub Van der Steld,17.0,Appartement,132.0,c,Hoofdstedelijk Gewest Brussel
tr4201,True,87.0,117330436,2.0,1,3680,NICOLE JANSSEN,18.0,Appartement,28.0,a,Limburg
tr8892,False,200.0,141330396,4.0,1,9340,Huysman Bouw,10.0,Woning,0.0,a,Oost-Vlaanderen
tr11860,True,110.0,142658318,2.0,0,3690,ERA Nobis (Genk),15.0,Appartement,167.0,b,Limburg
tr1559,True,166.0,142335344,3.0,0,1180,Macnash SUD,17.0,Gelijkvloers app.,205.0,d,Hoofdstedelijk Gewest Brussel
tr11755,False,154.0,140952158,3.0,0,2200,Omnia Vastgoed ,29.0,Eengezinswoning,378.0,d,Antwerpen
tr7274,False,181.0,138495001,3.0,1,9870,Waardevol Vastgoed,23.0,Woning,10.0,a,Oost-Vlaanderen
tr6418,False,200.0,141380432,4.0,0,4430,Group Skyimmo,24.0,Eengezinswoning,352.0,e,Luik
tr18726,False,95.0,139980608,3.0,0,9800,Peter DE PROFT,22.0,Woning,425.0,e,Oost-Vlaanderen
tr24813,False,250.0,143106528,6.0,0,1400,TRIOR Nivelles,20.0,Gemengd gebruik,309.0,d,Waals-Brabant
tr14170,False,162.0,138407345,0.0,0,8000,Dewaele - Brugge,12.0,Woning,453.0,e,West-Vlaanderen
tr16567,True,100.0,141774501,0.0,0,9000,Carlo Eggermont,10.0,Appartement,116.0,b,Oost-Vlaanderen
tr15990,True,154.0,138859311,3.0,0,8301,RH Vastgoed,13.0,Appartement,150.0,b,West-Vlaanderen
tr22095,False,279.0,139474410,3.0,0,5310,Ct Immo,36.0,Woning,341.0,e,Namen
tr3720,False,161.0,140946116,2.0,0,3945,Immo VL Tessenderlo,9.0,Woning,398.0,d,Limburg
tr12463,True,135.0,134897499,2.0,0,1200,HomeSide Properties,30.0,Penthouse,160.0,d,Hoofdstedelijk Gewest Brussel
tr15916,False,134.0,141514017,2.0,0,2222,Vebo Vastgoed (Vebo Groep bv),25.0,Woning,721.0,f,Antwerpen
tr628,True,100.0,142390915,0.0,0,8560,Vastgoed Lesire,12.0,Appartement,112.0,b,West-Vlaanderen
tr21799,True,105.0,142142777,2.0,0,8520,Vastgoed Norman,30.0,Appartement,315.0,d,West-Vlaanderen
tr18662,False,182.0,141272729,3.0,0,9050,Immo-T BVBA ,16.0,Woning,252.0,c,Oost-Vlaanderen
tr24878,True,80.0,132133871,3.0,1,3980,ERA De Piramide (Diest),6.0,Appartement,65.0,a,Limburg
tr5793,False,215.0,138146313,3.0,0,8740,Immo Metex,17.0,Woning,378.0,d,West-Vlaanderen
tr25081,False,204.0,100947388,2.0,0,2328,Hillewaere Hoogstraten,32.0,Woning,244.0,c,Antwerpen
tr13621,False,144.0,127954882,4.0,1,2570,Kepler Development,22.0,Eengezinswoning,-15.0,a,Antwerpen
tr20052,True,75.0,135999247,2.0,0,2100,AREA PARTNERS DEURNE,26.0,Appartement,246.0,c,Antwerpen
tr24111,False,130.0,133320807,4.0,0,1480,Immobilier Domus,11.0,Woning,400.0,e,Waals-Brabant
tr7095,True,35.0,141050759,1.0,0,8301,Dewaele - Knokke,8.0,Appartement,138.0,b,West-Vlaanderen
tr18059,False,152.0,97641820,3.0,0,9060,ERA Ryckaert (Zelzate),4.0,Eengezinswoning,588.0,f,Oost-Vlaanderen
tr12048,False,323.0,143067036,4.0,0,8760,Vastgoed Zebra,27.0,Woning,643.0,f,West-Vlaanderen
tr24752,False,154.0,97849546,3.0,0,7300,Logissim,16.0,Eengezinswoning,336.0,d,Henegouwen
tr26632,True,84.0,141864584,1.0,0,9200,Immo Nuvo,14.0,Appartement,116.0,b,Oost-Vlaanderen
tr10361,False,153.0,141267361,3.0,1,8980,Hectaar NV,8.0,Woning,65.0,a,West-Vlaanderen
tr23283,False,98.0,130408217,2.0,0,5377,MCA DURBUY,14.0,Woning,339.0,d,Namen
tr1750,False,203.0,138322047,4.0,0,3350,LTC Vastgoedadvies BVBA,23.0,Woning,348.0,d,Vlaams-Brabant
tr19874,False,200.0,137290449,4.0,0,9400,Immo Nobels,5.0,Woning,339.0,d,Oost-Vlaanderen
tr8904,False,273.0,141781300,3.0,1,3650,Co real Estate,7.0,Woning,65.0,a,Limburg
tr21963,True,100.0,141365044,2.0,0,3630,Sensimmo,19.0,Appartement,89.0,a,Limburg
tr11111,False,143.0,142110993,3.0,0,3700,Filip Lemmens,16.0,Eengezinswoning,1130.0,f,Limburg
tr7282,True,108.0,140595149,2.0,0,2660,Walls Vastgoedmakelaars - Antwerpen,19.0,Appartement,222.0,c,Antwerpen
tr21371,True,153.0,110340562,3.0,0,3290,Immo Tessenderlo,21.0,Appartement,444.0,e,Vlaams-Brabant
tr19016,True,99.0,141356263,2.0,0,8400,Agence Dermul,12.0,Appartement,35.0,a,West-Vlaanderen
tr4051,False,212.0,141620210,4.0,0,3950,Klaps Vastgoed,27.0,Woning,164.0,b,Limburg
tr21961,False,176.0,131076470,3.0,0,3900,ERA Carl Tournier (Pelt),27.0,Woning,347.0,d,Limburg
tr11630,False,240.0,142498630,4.0,0,3090,KDC IMMO,26.0,Woning,175.0,b,Vlaams-Brabant
tr3717,True,157.0,141189954,3.0,0,2000,Heylen Vastgoed - Antwerpen 't Zand,26.0,Appartement,216.0,c,Antwerpen
tr24015,True,108.0,138614016,2.0,0,8770,Albert Aalbeke,3.0,Appartement,166.0,d,West-Vlaanderen
tr3967,False,214.03,134114379,3.0,1,3580,Immo Idylia,6.0,Eengezinswoning,65.0,a,Limburg
tr26341,False,139.0,142229019,3.0,0,3910,Heylen Vastgoed - Lommel,18.0,Eengezinswoning,1261.0,f,Limburg
tr13589,True,110.68,101450317,2.0,1,2018,Dewaele - Antwerpen,12.0,Appartement,65.0,a,Antwerpen
tr11600,False,188.0,111800591,3.0,0,3440,Frank DE WILDE,24.0,Woning,485.0,e,Vlaams-Brabant
tr3438,False,614.0,135242119,0.0,0,4317,Immobilière Borremans,33.0,Woning,286.0,d,Luik
tr17252,True,97.0,139464609,2.0,0,2480,Verlinden Vastgoedgroep BV,15.0,Appartement,126.0,b,Antwerpen
tr2515,True,90.0,142737390,2.0,0,2300,Home-ID Lauwers,17.0,Appartement,119.0,b,Antwerpen
tr18903,True,68.0,137832811,1.0,0,8020,Osaer & Pauwels Vastgoed,10.0,Appartement,370.0,d,West-Vlaanderen
tr4696,True,154.0,141272524,3.0,1,2627,Immpact,3.0,Duplex,0.0,a,Antwerpen
tr19316,False,336.0,135169784,6.0,0,8000,Omhil-Immo,30.0,Woning,455.0,e,West-Vlaanderen
tr8427,True,144.0,138858772,3.0,0,8000,Dewaele - Brugge,38.0,Appartement,136.0,b,West-Vlaanderen
tr10890,True,124.51,139621775,2.0,1,8210,PANORAMA Brugge,5.0,Appartement,65.0,a,West-Vlaanderen
tr14287,False,195.3,143180307,3.0,0,8750,NB-Projects,5.0,Woning,339.0,d,West-Vlaanderen
tr17099,False,370.0,141969716,6.0,0,3510,Domo Vastgoed,44.0,Woning,431.0,e,Limburg
tr4762,False,198.0,142735199,3.0,0,8830,Diksimmo Diksmuide,22.0,Woning,596.0,f,West-Vlaanderen
tr15987,False,206.0,143020694,3.0,0,9290,Albert Smetlede,15.0,Woning,449.0,e,Oost-Vlaanderen
tr17275,False,139.0,143173322,3.0,0,8880,Huizinge,30.0,Eengezinswoning,336.0,d,West-Vlaanderen
tr6321,True,70.0,139362268,1.0,0,1050,De Groo & Partners,12.0,Gelijkvloers app.,320.0,f,Hoofdstedelijk Gewest Brussel
tr23348,False,154.0,142571177,3.0,1,9700,Woningbouw Speybroeck,5.0,Woning,65.0,a,Oost-Vlaanderen
tr6732,False,250.0,136540730,5.0,0,9450,Topo Immo Denderhoutem,27.0,Gemengd gebruik,139.0,b,Oost-Vlaanderen
tr5510,False,110.0,131855875,1.0,0,7500,Immo Nobels,30.0,Woning,705.0,g,Henegouwen
tr22602,False,131.0,139677522,3.0,0,8581,ERA Becue (Zwevegem),19.0,Eengezinswoning,501.0,f,West-Vlaanderen
tr12849,False,119.0,142813546,2.0,0,8860,Vastgoed Norman,21.0,Woning,636.0,f,West-Vlaanderen
tr14185,False,275.0,142589345,5.0,0,7540,Office Doornik,22.0,Herenwoning,353.0,d,Henegouwen
tr9889,True,126.0,111055672,3.0,0,2830,Jamar,14.0,Penthouse,160.0,d,Antwerpen
tr10540,True,83.0,118938239,2.0,1,6220,CLUB IMMOBILIER,11.0,Appartement,65.0,a,Henegouwen
tr11721,False,197.0,140579489,3.0,1,9190,Hüsch Vastgoed,4.0,Woning,65.0,a,Oost-Vlaanderen
tr26749,False,160.64,137573769,3.0,1,3580,Immo Idylia,5.0,Eengezinswoning,65.0,a,Limburg
tr11450,False,98.0,137385330,2.0,0,8660,Immo Group-S,13.0,Woning,339.0,d,West-Vlaanderen
tr11231,False,130.0,142070510,2.0,0,3440,Co immo Glabbeek,30.0,Woning,220.0,c,Vlaams-Brabant
tr6067,False,120.0,141178420,3.0,0,3590,Immo Top Invest,20.0,Woning,439.0,e,Limburg
tr16854,True,137.7,134722972,2.0,0,9400,Topo Immo Denderhoutem,23.0,Duplex,165.5,d,Oost-Vlaanderen
tr14629,False,180.0,141832852,4.0,0,5670,Immo Les Eaux Vives,18.0,Woning,275.0,d,Namen
tr17104,False,207.0,133732579,3.0,0,3550,ALTERIMMO,43.0,Eengezinswoning,229.0,c,Limburg
tr1813,False,150.0,138768422,3.0,0,8420,Correct Vastgoed - Brugge,19.0,Woning,827.0,f,West-Vlaanderen
tr24027,False,172.59,142152850,3.0,1,3580,Immo Idylia,16.0,Eengezinswoning,65.0,a,Limburg
tr7698,False,143.0,141562007,3.0,0,2160,Heylen Vastgoed - Deurne,26.0,Eengezinswoning,97.0,a,Antwerpen
tr3494,False,98.0,106911532,2.0,0,2222,Koningen & Ridders Vastgoedgenootschap,15.0,Woning,537.0,f,Antwerpen
tr10134,False,257.0,133508889,4.0,0,3630,Immo Bosmans,20.0,Woning,471.0,e,Limburg
tr26049,False,323.0,143107385,3.0,0,1420,Easy Home Immo Marche,29.0,Woning,74.0,a,Waals-Brabant
tr1719,False,160.0,133431290,3.0,0,1840,Immo Lachat,28.0,Woning,327.0,d,Vlaams-Brabant
tr9019,True,80.0,133686698,2.0,0,3140,Vastgoedkantoor Winston Schoeters,33.0,Appartement,24.0,a,Vlaams-Brabant
tr7637,False,140.0,142498388,3.0,0,1850,We Invest Meise,21.0,Woning,511.0,f,Vlaams-Brabant
tr8701,False,268.0,141899870,4.0,0,8570,Immo ELET ,22.0,Woning,399.0,d,West-Vlaanderen
tr6456,False,231.44,117365861,4.0,0,1650,IMMO PICKÉ,17.0,Eengezinswoning,660.0,f,Vlaams-Brabant
tr24699,False,89.0,139708789,2.0,0,3621,STERK vastgoedmakelaars,24.0,Vakantiewoning,249.0,c,Limburg
tr19942,True,105.0,142478843,3.0,0,8800,Dewaele - Roeselare,15.0,Appartement,429.0,e,West-Vlaanderen
tr5846,False,120.0,142590497,3.0,1,4400,Group Skyimmo,24.0,Woning,27.0,a,Luik
tr10668,False,217.0,139565551,6.0,0,4100,Group Skyimmo,24.0,Eengezinswoning,253.0,c,Luik
tr22696,False,160.0,133071601,5.0,0,2850,Heylen Vastgoed - Mechelen,16.0,Eengezinswoning,350.0,d,Antwerpen
tr24997,False,110.0,121489868,3.0,1,3700,Skilpod,7.0,Woning,65.0,a,Limburg
tr17809,True,154.0,138580004,3.0,0,8430,Vastgoed Naessens BVBA,29.0,Appartement,160.0,b,West-Vlaanderen
tr9564,True,60.5,123114230,1.0,1,9112,Quares Waasland,11.0,Appartement,20.0,a,Oost-Vlaanderen
tr25575,True,88.0,140219979,2.0,0,8500,J-Estate,22.0,Appartement,166.0,d,West-Vlaanderen
tr7374,True,210.0,141192539,4.0,0,2280,Heylen Vastgoed - Lier,18.0,Loft,129.0,b,Antwerpen
tr1653,False,157.0,140327451,3.0,0,3800,DUO Vastgoed,25.0,Hoeve,344.0,d,Limburg
tr19900,False,32.0,138252904,0.0,0,9000,Arcade Vastgoed,11.0,Woning,188.0,b,Oost-Vlaanderen
tr20294,False,243.0,142587958,5.0,0,9310,Immotijl Aalst ,29.0,Woning,276.0,c,Oost-Vlaanderen
tr1254,False,193.0,133165081,5.0,0,1190,JAM Properties,27.0,Woning,244.0,c,Hoofdstedelijk Gewest Brussel
tr6951,False,152.0,133403019,2.0,0,2160,Immo Kolum,13.0,Woning,272.0,c,Antwerpen
tr1113,True,32.0,138869809,1.0,0,8670,Seys vastgoed,7.0,Appartement,230.0,c,West-Vlaanderen
tr6551,False,201.0,130729911,6.0,0,2660,Bolt Immo Wilrijk,32.0,Woning,390.0,d,Antwerpen
tr19649,False,157.0,142593519,4.0,0,8200,PERSPECTIEF VASTGOED,19.0,Woning,257.0,c,West-Vlaanderen
tr7258,False,198.65,141903562,4.0,0,8530,Office Kortrijk,20.0,Woning,339.0,d,West-Vlaanderen
tr13352,True,123.0,141345188,3.0,0,3140,Exclusive Housing,30.0,Duplex,74.0,a,Vlaams-Brabant
tr20270,False,105.0,134093413,2.0,0,7390,Logissim,10.0,Eengezinswoning,506.0,f,Henegouwen
tr19864,True,138.79,138352136,3.0,1,1060,Latour & Petit Bxl Vente,4.0,Appartement,62.0,b,Hoofdstedelijk Gewest Brussel
tr9016,True,91.0,138240743,2.0,0,8800,Immo Consulting Wallays,11.0,Appartement,155.0,b,West-Vlaanderen
tr19657,False,171.05,140087571,3.0,0,3450,Empresa Consult Vastgoed,24.0,Woning,361.0,d,Vlaams-Brabant
tr4877,False,235.0,141895570,5.0,0,9050,VICUS VASTGOED,23.0,Woning,138.0,b,Oost-Vlaanderen
tr2310,False,109.0,141676304,2.0,0,2830,Vastgoed Kerremans,18.0,Woning,1123.0,f,Antwerpen
tr10875,False,440.0,141093760,1.0,0,2960,Dewaele - Wuustwezel,17.0,Woning,936.0,f,Antwerpen
tr6930,True,310.0,139362278,4.0,0,1000,De Groo & Partners,30.0,Appartement,265.0,e,Hoofdstedelijk Gewest Brussel
tr18822,True,93.4,132216169,2.0,1,2870,Nieuwbouw,7.0,Appartement,65.0,a,Antwerpen
tr12912,False,98.0,143023302,2.0,0,3570,Optimus vastgoed,27.0,Woning,75.0,a,Limburg
tr12473,True,84.0,136451632,1.0,0,5540,Baximmo,20.0,Appartement,294.0,d,Namen
tr16503,False,117.0,141379107,3.0,0,9550,Albert Smetlede,12.0,Woning,76.0,a,Oost-Vlaanderen
tr8935,False,135.0,139564916,2.0,0,1495,Immo Dussart Nivelles,15.0,Woning,237.0,c,Waals-Brabant
tr16361,False,274.0,123232743,6.0,0,3665,N78 vastgoed,69.0,Woning,521.0,f,Limburg
tr8606,False,116.0,142015770,3.0,0,9040,Immo-X,11.0,Woning,465.0,e,Oost-Vlaanderen
tr26164,True,98.0,142672492,2.0,0,3680,Beneca Vastgoed,13.0,Appartement,176.0,b,Limburg
tr19845,False,434.0,135837729,6.0,0,2370,Hillewaere Turnhout,30.0,Villa,142.0,b,Antwerpen
tr17843,True,90.0,25348221,1.0,1,2300,Hillewaere Turnhout,29.0,Serviceflat,147.0,b,Antwerpen
tr24819,True,89.0,143023915,2.0,0,9190,Van Hoye Vastgoed,13.0,Appartement,204.0,c,Oost-Vlaanderen
